row_id,split,rouge1_f1,rouge1_p,rouge1_r,rouge2_f1,rouge2_p,rouge2_r,rougeL_f1,rougeL_p,rougeL_r,bleu,meteor,parole_generate
42590,train,0.3772241992882562,0.4608695652173913,0.3192771084337349,0.12839506172839507,0.15853658536585366,0.1078838174273859,0.19999999999999998,0.24022346368715083,0.17131474103585656,0.07977780633351064,0.3773082806155428,171
43336,train,0.3822525597269624,0.42424242424242425,0.34782608695652173,0.15859030837004404,0.1782178217821782,0.14285714285714285,0.20944558521560575,0.23394495412844038,0.1895910780669145,0.11367297386221811,0.40920425439569674,217
43920,train,0.5925925925925927,0.6857142857142857,0.5217391304347826,0.3629032258064516,0.45,0.30405405405405406,0.3689320388349514,0.4567307692307692,0.30944625407166126,0.26565761659183107,0.49814872313275327,207
44348,train,0.42105263157894735,0.509090909090909,0.358974358974359,0.1879518072289157,0.23493975903614459,0.1566265060240964,0.2245762711864407,0.2560386473429952,0.2,0.11687959826825518,0.42823022336751726,207
44796,train,0.2695035460992908,0.24516129032258063,0.2992125984251969,0.08717948717948718,0.08374384236453201,0.09090909090909091,0.2063882063882064,0.20095693779904306,0.21212121212121213,0.05229124846677549,0.38635589414112465,202
45753,val,0.4175824175824176,0.35185185185185186,0.5135135135135135,0.11382113821138211,0.09523809523809523,0.1414141414141414,0.1685823754789272,0.14102564102564102,0.20952380952380953,0.051150400640093484,0.47224180656441367,152
45962,val,0.21052631578947367,0.22950819672131148,0.19444444444444445,0.04678362573099415,0.04938271604938271,0.044444444444444446,0.12371134020618556,0.12,0.1276595744680851,0.09639984073082948,0.24312828316669954,101
45994,val,0.45217391304347826,0.5652173913043478,0.37681159420289856,0.25,0.3114754098360656,0.2087912087912088,0.3956043956043956,0.43902439024390244,0.36,0.1592384113068059,0.41751521318866125,81
46174,val,0.41258741258741255,0.5086206896551724,0.34705882352941175,0.16241299303944315,0.2,0.13671875,0.2135523613963039,0.23529411764705882,0.19548872180451127,0.08966562016120178,0.462711699433678,219
46925,val,0.5,0.5681818181818182,0.44642857142857145,0.175054704595186,0.20202020202020202,0.15444015444015444,0.2396694214876033,0.27358490566037735,0.21323529411764705,0.11358586270598296,0.4812027048455206,210
47823,val,0.47540983606557374,0.5523809523809524,0.4172661870503597,0.18630136986301368,0.2085889570552147,0.16831683168316833,0.22670025188916876,0.23809523809523808,0.21634615384615385,0.1393349400363574,0.47548555327766784,187
48265,val,0.5555555555555556,0.6428571428571429,0.4891304347826087,0.27213822894168466,0.3165829145728643,0.23863636363636365,0.3014256619144603,0.34418604651162793,0.26811594202898553,0.20905614727221264,0.4927748823466568,211
48540,val,0.48226950354609927,0.5483870967741935,0.43037974683544306,0.18937644341801388,0.22404371584699453,0.164,0.23899371069182387,0.27014218009478674,0.21428571428571427,0.11500300565932674,0.45295778096578754,212
48598,val,0.37878787878787884,0.4716981132075472,0.31645569620253167,0.1568627450980392,0.20125786163522014,0.1285140562248996,0.22083333333333335,0.24882629107981222,0.19850187265917604,0.09271985025989894,0.3974853244788491,204
49729,val,0.45936395759717313,0.5371900826446281,0.4012345679012346,0.1712962962962963,0.2032967032967033,0.148,0.21444201312910283,0.25257731958762886,0.18631178707224336,0.11028786524627822,0.4373192606049167,192
50036,val,0.5472972972972973,0.6044776119402985,0.5,0.22807017543859648,0.2524271844660194,0.208,0.2742616033755274,0.29411764705882354,0.25691699604743085,0.17095379751867662,0.5404289137757394,218
50663,test,0.33497536945812806,0.3119266055045872,0.3617021276595745,0.15753424657534246,0.1419753086419753,0.17692307692307693,0.28482972136222906,0.2569832402234637,0.3194444444444444,0.15380246319138893,0.4271056167899737,178
52810,test,0.4548736462093863,0.5478260869565217,0.3888888888888889,0.1932367149758454,0.22857142857142856,0.16736401673640167,0.24152542372881355,0.27014218009478674,0.21839080459770116,0.10894395427022935,0.4570301540378571,211
52895,test,0.7445255474452556,0.75,0.7391304347826086,0.5295629820051414,0.5255102040816326,0.533678756476684,0.38349514563106796,0.3761904761904762,0.3910891089108911,0.47553264558900094,0.7593688359054317,208
53046,test,0.5980066445182725,0.7258064516129032,0.5084745762711864,0.41083521444695253,0.5384615384615384,0.33211678832116787,0.5010438413361169,0.6451612903225806,0.40955631399317405,0.3208232941536392,0.5100956429327285,175
54355,test,0.423841059602649,0.49230769230769234,0.37209302325581395,0.2157303370786517,0.2553191489361702,0.1867704280155642,0.3025210084033613,0.34285714285714286,0.2706766917293233,0.1954978260923627,0.4339440036851253,202
54664,test,0.625,0.6722689075630253,0.583941605839416,0.3670212765957447,0.3898305084745763,0.34673366834170855,0.27204030226700254,0.2872340425531915,0.2583732057416268,0.3284655837028907,0.5654905614912423,188
55541,test,0.38485804416403785,0.46923076923076923,0.32620320855614976,0.12237093690248567,0.1553398058252427,0.10094637223974763,0.19964349376114082,0.25339366515837103,0.16470588235294117,0.06533749626577075,0.3779069450492358,217
56054,test,0.245398773006135,0.3125,0.20202020202020202,0.05158730158730159,0.06372549019607843,0.043333333333333335,0.1383177570093458,0.1689497716894977,0.11708860759493671,0.030213077010703446,0.2681434499386568,220
