row_id,split,rouge1_f1,rouge1_p,rouge1_r,rouge2_f1,rouge2_p,rouge2_r,rougeL_f1,rougeL_p,rougeL_r,bleu,meteor,parole_generate
45962,val,0.2105263157894737,0.2857142857142857,0.16666666666666666,0,0.0,0.0,0.13071895424836602,0.1694915254237288,0.10638297872340426,0.17793823136405024,0.20994475138113414,59
45994,val,0.34736842105263155,0.2727272727272727,0.4782608695652174,0.13533834586466167,0.10285714285714286,0.1978021978021978,0.17993079584775087,0.13756613756613756,0.26,0.06958746954342523,0.4223990871077077,186
46174,val,0.3734015345268542,0.33031674208144796,0.4294117647058823,0.1095890410958904,0.08977556109725686,0.140625,0.13801452784503632,0.10178571428571428,0.21428571428571427,0.049331979594857606,0.49761982053449527,559
46925,val,0.42708333333333337,0.37962962962962965,0.4880952380952381,0.1408450704225352,0.11842105263157894,0.17374517374517376,0.17573221757322177,0.14157303370786517,0.23161764705882354,0.07055076173403202,0.5392306244939234,444
47823,val,0.4379084967320261,0.40119760479041916,0.48201438848920863,0.1663286004056795,0.140893470790378,0.20297029702970298,0.18081180811808117,0.1467065868263473,0.23557692307692307,0.10515445227324004,0.5393828827178361,328
48265,val,0.4252873563218391,0.45121951219512196,0.40217391304347827,0.17077798861480073,0.17110266159695817,0.17045454545454544,0.17863397548161122,0.17288135593220338,0.18478260869565216,0.137672710677476,0.4389813585470213,293
48540,val,0.4438040345821325,0.4074074074074074,0.4873417721518987,0.12078152753108348,0.10862619808306709,0.136,0.16531604538087522,0.1452991452991453,0.19172932330827067,0.057273567838355695,0.5063661436400724,339
48598,val,0.4083769633507853,0.3482142857142857,0.4936708860759494,0.13249211356466878,0.10909090909090909,0.1686746987951807,0.16473988439306358,0.13411764705882354,0.21348314606741572,0.05827404787881837,0.5692866518203481,418
49729,val,0.3359580052493438,0.2922374429223744,0.3950617283950617,0.11072664359861592,0.0975609756097561,0.128,0.19155844155844157,0.1671388101983003,0.22433460076045628,0.07381783791136244,0.4595233156112415,350
50036,val,0.47179487179487173,0.40350877192982454,0.5679012345679012,0.16615384615384618,0.135,0.216,0.14325842696629212,0.1111111111111111,0.2015810276679842,0.09472349533923971,0.6249975601177068,459
50663,test,0.32941176470588235,0.2608695652173913,0.44680851063829785,0.08174386920980926,0.06329113924050633,0.11538461538461539,0.14320987654320988,0.1111111111111111,0.2013888888888889,0.05085785861392399,0.4366558119816501,257
52810,test,0.5276872964169381,0.5586206896551724,0.5,0.21367521367521367,0.2183406113537118,0.20920502092050208,0.17328519855595667,0.16382252559726962,0.1839080459770115,0.11701656029619319,0.4882595601721312,294
52895,test,0.3709090909090909,0.3722627737226277,0.3695652173913043,0.1279620853080569,0.11790393013100436,0.13989637305699482,0.1460446247464503,0.12371134020618557,0.1782178217821782,0.07281652546913706,0.4314062087122259,285
53046,test,0.582010582010582,0.5472636815920398,0.6214689265536724,0.34295415959252973,0.32063492063492066,0.3686131386861314,0.24671916010498685,0.20042643923240938,0.32081911262798635,0.2303492161303676,0.6567932858465261,455
54355,test,0.28125,0.22826086956521738,0.36627906976744184,0.0749665327978581,0.05714285714285714,0.10894941634241245,0.13801756587202008,0.10357815442561205,0.20676691729323307,0.039283616692358955,0.44443421228348823,524
54664,test,0.4984423676012461,0.43478260869565216,0.583941605839416,0.24714828897338406,0.19877675840978593,0.32663316582914576,0.19420783645655876,0.15079365079365079,0.2727272727272727,0.14567089157782112,0.6020358190663989,375
55541,test,0.36314363143631434,0.36813186813186816,0.3582887700534759,0.11494252873563218,0.11986301369863013,0.11041009463722397,0.1945636623748212,0.1894150417827298,0.2,0.096144457418427,0.464952609644127,343
56054,test,0.20224719101123595,0.18218623481781376,0.22727272727272727,0.0330827067669173,0.030136986301369864,0.03666666666666667,0.10872675250357654,0.09921671018276762,0.12025316455696203,0.03370304194218549,0.29767911765609684,377
